price,location,brand,model,km_driven,vehicle_type,engine_capacity,origin,age,brand_model,description,xe_zin,xe_da_thay_doi,xe_co,xe_pkl,xe_chinh_chu,xe_nang_cap,log_km,km_per_year,vehicle_type_num,engine_capacity_num,origin_num,is_outlier,cluster,cluster_label
28.0,Huyện Hóc Môn,Honda,Sonic,6658,Tay côn/Moto,100 - 175 cc,Other,6,Honda Sonic,sonic cần ra đi chiếc sonic xe chỉ dựng và đi ún cafe máy nồi chưa bung nguyên nguyên bản chỉ tăng sên vài lần dàn áo còn rất mới xe chính chủ giá cả còn thương lượng liên hệ,True,False,False,False,True,False,8.803724602110622,951.1428571428571,0,0,3,False,2,Tay Ga Zin - Chính Chủ
6.2,Huyện Hóc Môn,Honda,other,30000,Xe số,50 - 100 cc,Hàn Quốc,8,Honda other,xe bán xe chạy êm ái không bị vấn đề gì hết chỉ việc đổ xăng và đi thôi xe lợi xăng giá có thể thương lượng được,False,False,False,False,False,False,10.308985993422082,3333.3333333333335,2,1,0,False,1,Xe Số Cũ - Giá Rẻ
12.6,Huyện Hóc Môn,Honda,Wave,56945,Xe số,100 - 175 cc,Việt Nam,6,Honda Wave,bán xe wave rsx fi chính chủ nhà chật em cần bán lại xe honda wave rsx fi chính chủ anh chị cô chú cần xe add zalo để em gửi thêm hình chi tiết cho quý anh chị em xem trước khi tới xem mua xe giấy tờ chính chủ uỷ quyền hay công chứng đều được hết mong gặp người thiện chí mua,False,False,False,False,True,False,10.949858729358548,8135.0,2,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
2.2,Huyện Hóc Môn,Kawasaki,Kawasaki,258800,Xe số,50 - 100 cc,Thái Lan,21,Kawasaki Kawasaki,max dư dung cần ra đi e max giấy tờ đầy đủ mới thay căm trước sau mới thay nhớt xe ở hóc môn,False,True,False,False,False,False,12.463814705589053,11763.636363636364,2,1,4,False,1,Xe Số Cũ - Giá Rẻ
16.0,Huyện Hóc Môn,Honda,Wave,10000,Xe số,100 - 175 cc,Thái Lan,28,Honda Wave,xe rất ok wae thái xe còn rất ngon kẹt tiền cần bán lại anh em nào thiện chí mua thì liên hệ mình,False,False,False,False,False,False,9.210440366976517,344.82758620689657,2,0,4,False,1,Xe Số Cũ - Giá Rẻ
5.0,Huyện Hóc Môn,Suzuki,Hayate,84547,Tay ga,100 - 175 cc,Nhật Bản,16,Suzuki Hayate,dư xe cần bán suzuki hayate đỏ hcm động cơ êm ái ái vận hành chạy tốt nhà dư xe cần bán lại suzuki hayate đời máy nổ êm ái chạy tốt mua về sử dụng ngay không cần làm gì cả phù hợp cho người ít tiền mà muốn có xe tay ga đi học đi làm hàng ngày điện thoại,False,False,False,False,False,False,11.345074699404728,4973.35294117647,1,0,2,False,10,Tay Ga Phổ Thông - Đại Trà
7.5,Huyện Hóc Môn,Halim,other,5000,Xe số,Dưới 50 cc,Việt Nam,15,Halim other,cần ra đi xe chính chủ có giấy đăng ký điện đề đầy đủ động cơ êm ái ái điện đề bình đầy đủ có giấy đăng ký xe,False,False,False,False,True,False,8.517393171418904,312.5,2,2,6,False,7,Tay Ga Nhỏ (<50cc) - Chính Chủ
55.0,Huyện Hóc Môn,Honda,Air Blade,55,Tay ga,100 - 175 cc,Việt Nam,2,Honda Air Blade,air blade date biển số thành phố chính chủ xe nguyên bản thay đúng công tắt mở đèn cho lịch sự bộ nồi vô full nồi chính hãng honda triệu,True,False,False,False,True,False,4.02535169073515,18.333333333333332,1,0,6,False,6,Tay Ga - Mới/Ít Km
12.0,Huyện Hóc Môn,Piaggio,Vespa,4874,Tay ga,100 - 175 cc,Other,12,Piaggio Vespa,nhà dư xe cần bán lại cần bán xe y như hình đăng xe nữ đi chưa qua sửa chữa xe còn rất mới khách nào có nhu cầu thiện chí xin lien hệ nhe,False,True,False,False,False,False,8.491875383431948,374.9230769230769,1,0,3,False,10,Tay Ga Phổ Thông - Đại Trà
24.0,Huyện Hóc Môn,Yamaha,Exciter,10000,Xe số,100 - 175 cc,Việt Nam,14,Yamaha Exciter,exciter zz nhiều phụ kiện chói lên sóng cho anh em nhiều tiền ít nói exciter s a úp xuống full áo bst không c bao tranh chấp nội công zz full superhead bơm nước điện boss đầu fasstek supper head lòng fasstek dên nguyên bản thay tay fasstek nồi lò xo bx redleo ngọt ngào cục máy mới canh chỉnh lại ngọt ngào đang rodai ngoại hình dàn áo sơn vàng cát niềng excel real căm nova đùm yass cùm domino real phuộc nhún trước lcm real phuộc nhún sau x r heo archo mod brembo tay archo mod brembo giá em bán chỉ x xem xe hóc môn,True,False,False,False,False,True,9.210440366976517,666.6666666666666,2,0,6,False,5,Tay Ga - Đã Nâng Cấp
77.0,Huyện Hóc Môn,Honda,SH,30000,Tay ga,100 - 175 cc,Việt Nam,5,Honda SH,honda sh i cbs trắng do nhà chật nên cần bán bớt con xe cưng bs vip thông tin như sau xe trùm mền kỹ không vết trày thay nhớt xịn liquy moly đúng chu kỳ khuyến mãi nồi xe làm cực xịn chạy bao mượt bao rung lắc mới lên cặp vỏ xịn pirelli còn nguyên gai còn chìa kính đầy đủ máy móc bảo đảm kiểm tra bao đâm đụng ngập nước,False,True,False,False,False,False,10.308985993422082,5000.0,1,0,6,False,10,Tay Ga Phổ Thông - Đại Trà
22.0,Huyện Hóc Môn,Yamaha,Exciter,29000,Xe số,100 - 175 cc,Other,12,Yamaha Exciter,bán xe exciter như hình chi tiết xe liên hệ sđt hay dép lào để biết rõ hơn maáy móc đã làm lại hết anhem có nhu cầu để rẻ anhem chơi giấy tờ giấy đăng ký đầy đủ,False,False,False,False,False,False,10.275085591132715,2230.769230769231,2,0,3,False,10,Tay Ga Phổ Thông - Đại Trà
25.0,Huyện Hóc Môn,Suzuki,GSX,15000,Tay côn/Moto,100 - 175 cc,Việt Nam,7,Suzuki GSX,xe suzuki suzuki gsx đen tình trạng hoạt động êm ái ổn định xe máy móc ok chính chủ mua xe mới giờ bán l i không phải cò lái,False,False,False,False,True,False,9.61587214452889,1875.0,0,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
15.5,Huyện Hóc Môn,Yamaha,Janus,54000,Tay ga,100 - 175 cc,Việt Nam,7,Yamaha Janus,janus giấy tờ đầy đủ chính chủ fi phun xăng cần cần bán nhanh xe do kẹt tiền ai cần bán alo thương lượng ạ xe dán full keo về lột ra mới tinh xe nguyên bản chỉ thay nhớt đổ xăng là chạy ạ,True,True,False,False,True,False,10.896757843893464,6750.0,1,0,6,False,2,Tay Ga Zin - Chính Chủ
35.0,Huyện Hóc Môn,Honda,Wave,10000,Xe số,100 - 175 cc,Nhật Bản,23,Honda Wave,wave nhỏ chính chủ dọn full bill củ máy dên lòng trái ipon đập hộp bô làm bên tí bà điểm có thể qua tịm check trịu cho cục máy ic còn mới đẹp trịu bình ốc std trịu lấy anh ca rô dắt qua check luôn dây tăng áp ngk xịn không nike xịn trịu quốc thắng căm niềng hãng đùm nguyên bản sơn lại dây thắng dây contermet hãng bao tay honda sh ý không nhớ bao nhiu dàn áo xịn em kím được vài món hàng tồn vài món hành date do kím không ra gác chân tầng êm ái ái máy nổ im như xe nguyên bản trái nguyên bản chưa soáy bao check,True,True,False,False,True,True,9.210440366976517,416.6666666666667,2,0,2,False,5,Tay Ga - Đã Nâng Cấp
90.0,Huyện Hóc Môn,Honda,SH,1,Tay ga,100 - 175 cc,Other,15,Honda SH,cần bán cần bán honda sh nhập ý máy đã úp lên động cơ êm ái ái có khóa mk mua về chỉ chạy không làm j hết xe dọn mới ace nào cần liên hệ mình nha cảm ơn xe mình đứng tên biển số tphcm,False,False,False,False,False,True,0.6931471805599453,0.0625,1,0,3,False,6,Tay Ga - Mới/Ít Km
8.8,Huyện Hóc Môn,Honda,Dream,22888,Xe số,100 - 175 cc,Trung Quốc,9,Honda Dream,kẹt tiền cần bán nhanh gtdd biển số thành phố xe sạch sẽ kẹt tiền giá nào cũng bán,False,False,False,False,False,False,10.038411724792649,2288.8,2,0,5,False,10,Tay Ga Phổ Thông - Đại Trà
17.0,Huyện Hóc Môn,Honda,Winner X,25000,Tay côn/Moto,100 - 175 cc,Nhật Bản,5,Honda Winner X,winner x bản camo tình trạng nguyên bản xe chính chủ ký giấy sang tên ủy quyền đều được do không có nhu cầu sử dụng cần ra đi gấp,True,False,False,False,True,False,10.12667110305036,4166.666666666667,0,0,2,False,2,Tay Ga Zin - Chính Chủ
12.0,Huyện Hóc Môn,Honda,Wave,70000,Xe số,50 - 100 cc,Nhật Bản,18,Honda Wave,bán tại nhà cho ace nào dùng bán xe wave xương cá xanh máy bao êm ái chưa rớt đầu xe như hình sao xe vay biễn số tphcm chính chủ kí uỷ quyền giá ace nào cần đi làm hàng ngày nhắn tin zalo cho minh anh em cò lái miễn tiếp e thank ạ,True,False,False,False,True,False,11.156264806643742,3684.2105263157896,2,1,2,False,1,Xe Số Cũ - Giá Rẻ
15.0,Huyện Hóc Môn,Honda,Vision,42213,Tay ga,100 - 175 cc,Việt Nam,13,Honda Vision,bán nhanh xe vision trắng đã sử dụng phù hợp cho tất cả mọi người,False,False,False,False,False,False,10.650507198560563,3015.214285714286,1,0,6,False,10,Tay Ga Phổ Thông - Đại Trà
18.5,Huyện Hóc Môn,Hyosung,ST,205,Tay ga,50 - 100 cc,Việt Nam,0,Hyosung ST,xe chính chủ cần bán xe mới mới mua được tháng bao giấy tờ công chứng có thể đến trực tiếp xem xe liên hệ xe phù hợp cho hs sv đi không cần giấy phép lái xe,False,False,False,False,True,False,5.327876168789581,205.0,1,1,6,False,8,Tay Ga - Chính Chủ (Không Zin)
16.8,Huyện Hóc Môn,Honda,Wave,55555,Xe số,100 - 175 cc,Việt Nam,22,Honda Wave,đi chán cần bán lại đam mê wave anlpha dọn zx đỏ dàn ngoài được sơn sạch sẽ si ốc ốc salayda tùm lum nice thái yên gọt tầng bóng led gác chân dài căm thay mới máy l bình nibi ống xả nguyên bản móc nỉ xe btc biển số thành phố,True,False,False,False,False,True,10.92514680003611,2415.4347826086955,2,0,6,False,5,Tay Ga - Đã Nâng Cấp
73.0,Huyện Hóc Môn,Honda,SH,23000,Tay ga,100 - 175 cc,Other,15,Honda SH,honda sh ý i số máy biển số thành phố chủ đăng ký honda sh ý i số máy biển số thành phố chủ đăng ký dàn ngoài sạch sẽ liền lạc máy móc nguyên bản êm ái chuẩn chỉ đầu lòng nồi láp êm ái ru không tiếng hú hoặc dọng lốc bảo đảm kiểm tra full chức năng chạy êm ái nhẹ bóc giá triệu,True,False,False,False,False,False,10.043292972227004,1437.5,1,0,3,False,9,Tay Ga - Zin (Không Chính Chủ)
37.0,Huyện Hóc Môn,Honda,Vario,35000,Tay ga,100 - 175 cc,Other,5,Honda Vario,bán xe vario chính chủ năm màu vàng cát vario chính chủ năm xe còn mới đẹp nguyên bản động cơ êm ái ái ái vặn nhẹ là bay xe gia đình sử dụng kĩ có thay bộ đèn led demi audi i sáng rực rỡ hơn triệu cặp lớp xịn thay mới được tháng đủ kính remote gia đình không sử dụng cần bán lại cho anh chị có nhu cầu mua bán sang tên trong ngày,True,False,False,False,True,False,10.463131911491967,5833.333333333333,1,0,3,False,2,Tay Ga Zin - Chính Chủ
12.0,Huyện Hóc Môn,Honda,ADV 160,0,Tay ga,100 - 175 cc,Việt Nam,13,Honda ADV 160,cần bán xe tay ga nhà dư cần bán xe chính chủ có giấy tờ xe biển số hóc môn tphcm còn thương lượng chút ai cần liên hệ,False,False,False,False,True,False,0.0,0.0,1,0,6,False,6,Tay Ga - Mới/Ít Km
17.0,Huyện Hóc Môn,Honda,SCR,10000,Tay ga,100 - 175 cc,Nhật Bản,17,Honda SCR,thanh lý xe scr nữ đi xe nữ đi xe hoạt động vẫn bình thường thanh lý choae ai cần liên hệ mình ở tân hiêph hóc môn,False,False,False,False,False,False,9.210440366976517,555.5555555555555,1,0,2,False,10,Tay Ga Phổ Thông - Đại Trà
60.0,Huyện Hóc Môn,Honda,Vario,56000,Tay ga,100 - 175 cc,Other,9,Honda Vario,xe gd cần bán vario đời chính chủ biển số thành phố xe bảo dưỡng định kỳ thường xuyen,False,False,False,False,True,False,10.933124826700707,5600.0,1,0,3,False,8,Tay Ga - Chính Chủ (Không Zin)
37.0,Huyện Hóc Môn,Honda,Vario,15000,Tay ga,100 - 175 cc,Other,6,Honda Vario,cần bán vario xe lướt máy móc nguyên bản nguyên bản êm ái nhẹ bao dọt bao mạnh chia sẽ cho anh em cần anh em xem xe không nguyên bản không êm ái không ngọt tặng xe xe ký giấy ra tên bấm biển mới cho anh em thoãi mái anh em cần sử dụng liên hệ mình,True,False,False,False,False,False,9.61587214452889,2142.8571428571427,1,0,3,False,9,Tay Ga - Zin (Không Chính Chủ)
4.8,Huyện Hóc Môn,Honda,Wave,50000,Xe số,100 - 175 cc,Đài Loan,18,Honda Wave,wave đài loan động cơ êm ái ái full chức năng cần bán chiếc wave hiệu ymh đài loan động cơ êm ái ái mạnh dàn ngoài liền lạc sạch sẽ điện đèn đề còi đầy đủ biển số giấy tờ hợp lệ bao tranh chấp còn tin còn xe ace cần xe đi làm hàng ngày liên hệ e,False,False,False,False,False,False,10.819798284210286,2631.5789473684213,2,0,7,False,10,Tay Ga Phổ Thông - Đại Trà
22.5,Huyện Hóc Môn,Honda,Beat,17000,Tay ga,100 - 175 cc,Other,1,Honda Beat,em cần tiền cần bán nhanh xe honda beat em cần bán honda beat xe em chính chủ đăng ký xe còn rất mới quãng đường đi đc không khuyến mãi biển anh chị cần nhắn zalo em ạ,False,False,False,False,True,False,9.741027444837728,8500.0,1,0,3,False,8,Tay Ga - Chính Chủ (Không Zin)
40.0,Huyện Hóc Môn,Honda,Dream,50000,Xe số,100 - 175 cc,Thái Lan,30,Honda Dream,xe dream thái up super bán dùm ông anh chiếc dream thái up super xe đã dọn còn mới đẹp giá ông anh mong muốn x một siêu phẩm nhé các bạn mình ở tân hiệp hóc môn ai có nhu cầu liên hệ chi tiết,False,False,False,False,False,True,10.819798284210286,1612.9032258064517,2,0,4,False,5,Tay Ga - Đã Nâng Cấp
22.0,Huyện Hóc Môn,Honda,Future,22222,Xe số,100 - 175 cc,Việt Nam,18,Honda Future,bán xe future bán xe future neo mới dọn giấy tờ đầy đủ bao tranh chấp,False,False,False,False,False,True,10.008883067581468,1169.578947368421,2,0,6,False,5,Tay Ga - Đã Nâng Cấp
43.0,Huyện Hóc Môn,Piaggio,Liberty,1400,Tay ga,100 - 175 cc,Việt Nam,1,Piaggio Liberty,cần bán lại chiếc piaggio liberty th dư dùng nên mình cần bán lại chiếc piaggio liberty th xe chính chủ quan tâm inbox em để biết thêm thông tin,False,False,False,False,True,False,7.244941546337007,700.0,1,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
10.3,Huyện Hóc Môn,Honda,Blade,21000,Xe số,100 - 175 cc,Nhật Bản,7,Honda Blade,bán xe nguyên bản bao tranh chấp chạy nhanh mạnh bán xe như hình xe nguyên bản còn mới đẹp chạy rất nhanh mạnh bao tranh chấp,True,False,False,False,False,False,9.952325334619427,2625.0,2,0,2,False,9,Tay Ga - Zin (Không Chính Chủ)
16.0,Huyện Hóc Môn,Honda,Dream,20000,Xe số,50 - 100 cc,Việt Nam,26,Honda Dream,biển tp không chính chủ xe nguyên bản mọi chức năng hoạt động chạy tốt sườn nguyên bản không mục sơn nguyên bản máy chạm đầu nồi giữa chưa chẻ gấp mục lỗ nhỏ xíu hình sao xe vậy alô trực tiếp dụm e cảm ơn,True,False,False,False,True,False,9.90353755128617,740.7407407407408,2,1,6,False,1,Xe Số Cũ - Giá Rẻ
29.5,Huyện Hóc Môn,Honda,Vision,20000,Tay ga,100 - 175 cc,Other,4,Honda Vision,vision biển số thành phố chủ cần bán ngừoi nhà cần bán xe vision biển số thành phố chính chủ máy nguyên bản chưa rớt có làm nồi xe dọn kiểg ace có nhu cầu alo xem xe tại nhà,True,True,False,False,True,True,9.90353755128617,4000.0,1,0,3,False,5,Tay Ga - Đã Nâng Cấp
8.9,Huyện Hóc Môn,Honda,Lead,48000,Tay ga,100 - 175 cc,Việt Nam,13,Honda Lead,xe lead màu nâu đời cần bán xe lead đá chống tắt máy xe vợ đi làm hàng ngày nay bán lại cho ai có nhu cầu xe động cơ êm ái ái vọt nhẹ về chỉ việc chạy vừa thay nhớt mới chính chủ sang tên nốt nhạc,False,True,False,False,True,False,10.778977123006351,3428.5714285714284,1,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
29.0,Huyện Hóc Môn,Suzuki,GZ,30000,Tay côn/Moto,100 - 175 cc,Nhật Bản,9,Suzuki GZ,bán suzuki gz hs nguyên bản may moc bao nguyên bản xem xe tai nhà bớt lộc,True,False,False,False,False,False,10.308985993422082,3000.0,0,0,2,False,9,Tay Ga - Zin (Không Chính Chủ)
85.0,Huyện Hóc Môn,Honda,Dylan,28000,Tay ga,100 - 175 cc,Đức,22,Honda Dylan,bán xe dylan nguyên rin xe dylan mua cây vàng ít đi không sử dụng nữa bán vỏ trước còn theo xe chỉ thay vỏ sau và dây cu ra,False,False,False,False,False,False,10.239995502805316,1217.391304347826,1,0,8,False,10,Tay Ga Phổ Thông - Đại Trà
25.0,Huyện Hóc Môn,Honda,SH,100000,Tay ga,100 - 175 cc,Việt Nam,9,Honda SH,shvn de mình dọn lên dàn áo ý cực còn mới đẹp xe không chính chủ mất tiêu giấy đăng ký giá này coi như xe xác anh em ai vừa mắt alo nha,False,False,False,False,True,True,11.51293546492023,10000.0,1,0,6,False,5,Tay Ga - Đã Nâng Cấp
17.0,Huyện Hóc Môn,Yamaha,Janus,18000,Tay ga,100 - 175 cc,Việt Nam,3,Yamaha Janus,dòng xe janus yamaha tình trạng xe mới tâc cả mọi thứ còn ok giấy tờ chính chủ đăng ký năm,False,False,False,False,True,False,9.798182590890704,4500.0,1,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
16.5,Huyện Hóc Môn,Yamaha,Janus,6000,Tay ga,100 - 175 cc,Việt Nam,7,Yamaha Janus,janus yamaha chính chủ sang tên giấy tờ đầy đủ xe nữ đi kẹt tiền cần bán xe dán keo kín xe lột ra là mới tinh có smartkey giấy tờ sang ten công chứng chính chủ,False,False,False,False,True,False,8.699681400989514,750.0,1,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
2.5,Huyện Hóc Môn,Yamaha,Mio,999999,Tay ga,50 - 100 cc,Other,17,Yamaha Mio,cần bán đèn còi bình điện ok còn vận hành chạy tốt ít hao xăng cho anh em đi làm hàng ngày thoải mái,False,False,False,False,False,False,13.815510557964274,55555.5,1,1,3,False,4,Tay Ga - Cường Độ Cao (Taxi/Grab)
35.5,Huyện Hóc Môn,Honda,SH,30000,Tay ga,100 - 175 cc,Other,22,Honda SH,bán xe honda sh đời đầu xe honda sh đời đầu lên áo v đĩa uỷ quyền lần giá củ động cơ êm ái ái điện nước đầy đủ bảo hành tháng cho anh em chạy,False,False,False,False,False,False,10.308985993422082,1304.3478260869565,1,0,3,False,10,Tay Ga Phổ Thông - Đại Trà
192.0,Huyện Hóc Môn,Honda,SH,200000,Tay ga,100 - 175 cc,Other,14,Honda SH,honda sh à án honda sh cọp cọp chủ tphcm honda sh nguyên bản từ a z số máy hàng nhập ý đăng ký biển số màu đen spoty mâm xe nguyên bản zá triệu xe sơn nguyên bản nguyên con may nguyên bản nap chao chưa mở dàn chân nguyên nguyên bản xe chính chủ đời chủ sử dung uỷ quyền sang tên nhanh gọn lẹ,True,False,False,False,True,False,12.206077645517674,13333.333333333334,1,0,3,False,0,Xe PKL/Cao Cấp - Giá Cao
50.0,Huyện Hóc Môn,Honda,Wave,30000,Xe số,100 - 175 cc,Thái Lan,9,Honda Wave,xe wave dư dùng xe còn mới đẹp biển số còn mới đẹp chính chủ chỉ đi chợ alo là có giảm giá,False,False,False,False,True,False,10.308985993422082,3000.0,2,0,4,False,8,Tay Ga - Chính Chủ (Không Zin)
22.5,Huyện Hóc Môn,Honda,Wave,30000,Xe số,100 - 175 cc,Nhật Bản,25,Honda Wave,wave thái nguyên nguyên bản nhà không sử dụng wave thái đời chính chủ biển số thành phố nhà chật cần để lại cho anh em đam mê xe chỉ lai cặp bánh bao công chứng xem xe tại bà điểm hóc môn cảm ơn chợ chạy tốt xe đã bán thank ace quan tâm,True,False,False,False,True,False,10.308985993422082,1153.8461538461538,2,0,2,False,1,Xe Số Cũ - Giá Rẻ
6.8,Huyện Hóc Môn,Yamaha,Luvias,10000,Tay ga,100 - 175 cc,Việt Nam,14,Yamaha Luvias,luvias giây to đây đủ khu vực củ chi xe không lỗi lầm,False,False,False,False,False,False,9.210440366976517,666.6666666666666,1,0,6,False,10,Tay Ga Phổ Thông - Đại Trà
11.5,Huyện Hóc Môn,Honda,Air Blade,38000,Tay ga,100 - 175 cc,Nhật Bản,14,Honda Air Blade,honda airblade ngay chủ biển số thành phố bao chứng giấy honda air blade fi ít đi còn mới nguyên bản nguyên con xe chủ yếu trùm mền ít sd nay không chạy nữa để lại cho ai cần xe chính chủ biển số thành phố công chứng mua bán ủy quyền đều được,True,False,False,False,True,False,10.545367754151743,2533.3333333333335,1,0,2,False,2,Tay Ga Zin - Chính Chủ
12.0,Huyện Hóc Môn,Honda,Cub,100000,Xe số,50 - 100 cc,Nhật Bản,39,Honda Cub,bán xe dame cổ kỉ niệm xe nhật tình trạng xe còn mới máy móc ngon lành đạp nhẹ là nổ bán nhà để lại cho anh em thiện chí giá thương lượng chạy xe như ôn lại kỷ niệm xưa,False,False,False,False,False,False,11.51293546492023,2500.0,2,1,2,False,1,Xe Số Cũ - Giá Rẻ
8.9,Huyện Hóc Môn,Honda,Air Blade,30000,Tay ga,100 - 175 cc,Việt Nam,18,Honda Air Blade,biển tp xe chính chủ xe hoạt động bình thường tu bổ theo năm tháng xăng cơ chính chủ ký mua bán hoặc uỷ quyền đều được ai ưng alô trực tiếp dụm e không tiếp tn có cà phê cho a e khi gọi cảm ơn chúc a e nhiều sức khoẻ,False,False,False,False,True,False,10.308985993422082,1578.9473684210527,1,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
5.0,Huyện Hóc Môn,Honda,Future,100000,Xe số,100 - 175 cc,Việt Nam,19,Honda Future,dọn xe dư ít đồ t lý anh em cần sg hóc môn đơn vị tính ngàn đèn fu neo thùng áo neo ve chai,False,False,False,False,False,True,11.51293546492023,5000.0,2,0,6,False,5,Tay Ga - Đã Nâng Cấp
13.0,Huyện Hóc Môn,Yamaha,Mio,741471,Tay ga,100 - 175 cc,Thái Lan,18,Yamaha Mio,mio classico e cần bán xe mio đời nhập thái đang đi biển tp chính chủ xe đã thay nhớt thay cặp vỏ mới mấy tháng cụm nồi thay mới có dán keo trong bên tem xe e chưa rửa nên hơi dơ,False,True,False,False,True,False,13.516392678552474,39024.78947368421,1,0,4,False,4,Tay Ga - Cường Độ Cao (Taxi/Grab)
50.0,Huyện Hóc Môn,Piaggio,GTS,43000,Tay ga,100 - 175 cc,Other,17,Piaggio GTS,xe vespa gts nhap nguyên chiêc gia re minh đang can ban chiec piaggio gts minh mua thung nhâp nguyên chiec tu italia vê luc mua usd xe gio van con rat đep tat ca đô con nguyên bản theo xe het xe chay rat êm ái gio la hang hiêm xe đe o nha rât it chay chu yêu la trum mên nhiêu hien gio thi minh đang trung bay o quan cà phê luôn xe chính chủ luôn nhe nay cân ban gia triệu thuong luong xiu ace ai cân thi lien he minh nhe,True,False,False,False,True,False,10.668978650219241,2388.8888888888887,1,0,3,False,2,Tay Ga Zin - Chính Chủ
10.5,Huyện Hóc Môn,Honda,Wave,2888,Xe số,50 - 100 cc,Việt Nam,21,Honda Wave,không đi nữa lên bán lại cho ai cần nhà nhiều xe lên không có ai đi bán bớt xe bao êm ái ái như chó thở,False,False,False,False,False,False,7.968665700466235,131.27272727272728,2,1,6,False,1,Xe Số Cũ - Giá Rẻ
12.5,Huyện Hóc Môn,Honda,Future,10006,Xe số,100 - 175 cc,Nhật Bản,10,Honda Future,cần cần bán nhanh xe future future chính chủ xe đan dùng dư bán cho anh em nào thiện trí mới thay niềng vỏ mới dàn áo trày theo năm tháng anh em mua có bớt cho anh em giá triệu biển số thành phố không chính chủ mua bán bao tranh chấp mua bán tại nhà chợ xuân thới thượng hóc môn,False,False,False,False,True,False,9.211040127090456,909.6363636363636,2,0,2,False,8,Tay Ga - Chính Chủ (Không Zin)
24.9,Huyện Hóc Môn,Honda,Winner X,23000,Tay côn/Moto,100 - 175 cc,Việt Nam,3,Honda Winner X,winner x v abs khuyến mãi chuẩn không chính chủ winner x v abs khuyến mãi chuẩn không dán keo toàn xe lột ra như mới,False,False,False,False,True,False,10.043292972227004,5750.0,0,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
17.0,Huyện Hóc Môn,Honda,Future,254620,Xe số,100 - 175 cc,Nhật Bản,18,Honda Future,future bánh mâm xe đen xám sx đăng bán giùm người em vui lòng liên hệ số đt đc quan gà hấp hẽm ng thị thứ ấp xã xuân thới sơn hóc môn xe chủ đi nước ngoài co căn cước công dân chủ xe ban bao triệu chấp,False,False,False,False,True,False,12.44753144402918,13401.052631578947,2,0,2,False,1,Xe Số Cũ - Giá Rẻ
25.0,Huyện Hóc Môn,Honda,SH,10000,Tay ga,100 - 175 cc,Nhật Bản,9,Honda SH,shvn xe gốc sạch máy móc nguyên bản khoá smkey up fow anh em thiện trí liên hệ trực tiếp e giá đó anh em hiểu giùm nha,True,False,False,False,False,False,9.210440366976517,1000.0,1,0,2,False,9,Tay Ga - Zin (Không Chính Chủ)
8.5,Huyện Hóc Môn,Honda,Wave,70000,Xe số,100 - 175 cc,Việt Nam,14,Honda Wave,dư dùng cần bán lại con wave s xe hao mòn theo thời gian nhưng xe máy còn rất ngon trức năng đầy đủ do dư dùng nên cần bán lại giấy tờ đầy đủ bao chanh chấp xem xe tại nhà,False,False,False,False,False,False,11.156264806643742,4666.666666666667,2,0,6,False,10,Tay Ga Phổ Thông - Đại Trà
5.0,Huyện Hóc Môn,Suzuki,Hayate,75000,Tay ga,100 - 175 cc,Nhật Bản,14,Suzuki Hayate,bán xe suzuki hayate dư dùng cần bán xe suzuki hayate đã qua sử dụng động cơ êm ái ái ngườ lớn tuổi sử dụng kỹ giấy tờ đầy đủ,False,False,False,False,False,False,11.225256725762893,5000.0,1,0,2,False,10,Tay Ga Phổ Thông - Đại Trà
19.0,Huyện Hóc Môn,Honda,Winner,100000,Tay côn/Moto,100 - 175 cc,Other,9,Honda Winner,winner không xe quãng đường chuẩn máy nguyên bản giấy nguyên bản kết liên hệ,True,False,False,False,False,False,11.51293546492023,10000.0,0,0,3,False,9,Tay Ga - Zin (Không Chính Chủ)
22.0,Huyện Hóc Môn,Honda,Sonic,23000,Tay côn/Moto,100 - 175 cc,Việt Nam,5,Honda Sonic,xe sonic cần thanh lí tình trạng xe nguyên bản động cơ êm ái ái re bao thợ xe thầy chưa đụng máy móc dàn ngoài còn mới đẹp giá cả còn thương lượng,True,False,False,False,False,False,10.043292972227004,3833.3333333333335,0,0,6,False,9,Tay Ga - Zin (Không Chính Chủ)
6.8,Huyện Hóc Môn,Honda,Wave,40000,Xe số,100 - 175 cc,Nhật Bản,11,Honda Wave,cần bán xe waves bst gtdd có căn cước công dân chủ minh cần bán xe waves biển số tỉnh giấy tờ đầy đủ có căn cước chủ xe xe máy móc nguyên bản êm ái chức năng đầy đủ gian áo có chảy xước,True,False,False,False,True,False,10.596659732783579,3333.3333333333335,2,0,2,False,2,Tay Ga Zin - Chính Chủ
